task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Documentation,High,Tech Lead,Other,Medium,2,3,1,4,4,10,False,1,False,3.5,1,1,1,0,1.0497825
Refactoring,Medium,Senior,Other,Critical,8,3,0,16,5,10,True,3,True,2.66666667,1,2,0,0,3.3215875
Code Review,Medium,Tech Lead,Java,High,3,2,0,6,5,16,True,3,False,3.625,1,0,1,0,1.26325828
Bug Fix,Medium,Mid,Java,Medium,9,5,2,18,7,10,True,0,False,2.35,4,0,1,0,3.90263738
Testing,Medium,Senior,C++,Low,7,3,2,14,8,15,True,3,False,2.91666667,2,0,1,0,3.63460212
Bug Fix,Medium,Tech Lead,Go,Low,9,2,2,18,10,18,False,2,False,2.375,1,1,0,0,4.4254375
Refactoring,Medium,Junior,C++,High,4,3,1,8,6,17,False,1,False,2.66666667,1,2,0,0,1.6095
Design Review,Medium,Junior,Go,Medium,2,2,3,4,10,16,False,3,True,3.25,0,2,0,0,1.5984375
Refactoring,Low,Senior,Other,High,10,5,1,20,9,17,False,3,True,1.85,4,1,0,0,4.03957125
Refactoring,Medium,Senior,Go,Critical,5,4,3,10,7,17,False,3,False,4.0625,1,1,2,0,1.97065859
Deployment,Medium,Senior,Go,Critical,7,3,2,14,3,14,False,1,False,2.66666667,1,2,0,0,2.62933333
Bug Fix,High,Junior,Java,Critical,11,4,1,22,5,16,False,3,False,3.0,2,1,1,0,4.31584525
Refactoring,Medium,Senior,C++,Low,8,5,0,16,3,12,True,1,True,3.95,2,1,1,1,3.4811573
Documentation,High,Senior,Python,Medium,2,3,2,4,1,13,True,3,True,4.16666667,1,1,0,1,1.4871395
Deployment,Low,Junior,Other,High,7,4,3,14,1,14,False,3,True,2.375,2,2,0,0,3.17660063
Feature Dev,Medium,Tech Lead,JavaScript,High,7,2,0,14,7,16,False,3,False,1.5,2,0,0,0,2.85975
Refactoring,Low,Mid,Python,Low,12,2,0,24,10,9,True,3,True,2.375,1,1,0,0,5.75965294
Refactoring,Medium,Tech Lead,Java,High,8,3,3,16,3,17,False,0,False,3.5,1,1,1,0,2.94746625
Testing,Low,Junior,JavaScript,Medium,2,3,3,4,9,12,False,2,True,1.5,3,0,0,0,1.544675
Bug Fix,High,Tech Lead,Python,Low,4,4,0,8,1,18,False,0,False,4.0625,1,1,2,0,1.7063585
Code Review,Medium,Senior,JavaScript,Critical,10,5,0,20,10,13,False,1,False,4.8,1,1,2,1,2.667419
Refactoring,Medium,Senior,Other,High,8,4,1,16,1,11,True,2,False,2.8125,1,3,0,0,3.21846328
Documentation,High,Senior,Python,High,11,5,1,22,5,14,True,1,False,3.4,1,3,1,0,4.52669269
Deployment,High,Senior,JavaScript,Medium,2,4,2,4,8,16,False,2,True,4.0625,1,1,2,0,1.31686363
Documentation,Medium,Mid,C++,Low,6,4,2,12,10,13,False,1,True,4.125,2,0,1,1,2.785783
Design Review,Medium,Junior,Java,Critical,11,2,1,22,1,10,True,2,False,2.375,1,1,0,0,4.15988672
Documentation,Medium,Senior,Java,High,12,4,1,24,7,12,True,1,False,2.375,2,2,0,0,4.68277031
Testing,High,Tech Lead,Go,Medium,11,4,2,22,2,18,True,1,False,4.0625,1,1,2,0,4.83327731
Testing,High,Tech Lead,Go,High,1,3,0,2,10,17,False,2,False,2.08333333,2,1,0,0,0.591525
Feature Dev,Low,Tech Lead,Java,Critical,3,2,3,6,5,18,True,2,True,3.25,0,2,0,0,1.59227578
Documentation,Low,Tech Lead,Python,High,2,2,3,4,2,13,False,0,False,2.375,1,1,0,0,1.03325625
Design Review,High,Senior,Go,Low,12,2,2,24,5,10,False,3,True,2.375,1,1,0,0,7.2663525
Documentation,Medium,Senior,Java,Medium,6,5,2,12,2,9,True,2,False,2.9,1,4,0,0,2.907975
Refactoring,Medium,Junior,Other,Critical,4,3,0,8,4,16,True,1,False,4.33333333,1,0,2,0,1.25982325
Design Review,Low,Junior,Go,Low,13,5,1,26,2,9,False,2,True,3.8,1,3,0,1,5.26160635
Refactoring,Medium,Mid,Other,High,5,4,0,10,4,10,False,1,False,3.5,2,1,0,1,1.6608375
Testing,Medium,Junior,Go,Low,6,5,1,12,3,12,True,1,False,4.3,1,2,1,1,2.49206265
Feature Dev,Low,Mid,JavaScript,Critical,9,4,2,18,10,17,False,3,False,2.375,2,2,0,0,3.2028
Bug Fix,Medium,Mid,Python,Low,12,4,3,24,7,13,True,0,False,3.9375,1,2,0,1,5.20250801
Client Meeting,Medium,Senior,Other,Critical,4,3,1,8,8,14,False,2,False,2.66666667,1,2,0,0,1.60225
Feature Dev,High,Junior,Java,Medium,12,5,3,24,9,11,False,1,True,4.3,1,2,1,1,5.4364134
Design Review,Medium,Tech Lead,Python,Critical,4,5,3,8,1,13,True,1,False,3.05,2,2,1,0,1.76359004
Design Review,Medium,Senior,JavaScript,Critical,1,3,1,2,2,9,False,0,False,2.91666667,2,0,1,0,0.5
Refactoring,Medium,Senior,Java,High,6,5,0,12,3,16,True,3,False,2.2,3,2,0,0,2.525985
Code Review,High,Senior,Java,Critical,3,3,1,6,2,18,False,3,True,2.91666667,2,0,1,0,1.58364807
Code Review,High,Junior,Other,Medium,5,4,3,10,5,9,False,2,False,4.5625,1,1,1,1,2.36626875
Code Review,Medium,Junior,Go,High,11,2,1,22,9,9,False,2,False,2.375,1,1,0,0,4.19484375
Refactoring,High,Senior,Other,Low,10,4,1,20,8,18,True,2,False,3.625,2,0,2,0,4.93756003
Documentation,High,Junior,C++,Low,11,5,0,22,3,9,False,1,False,3.05,2,2,1,0,5.2166697
Client Meeting,Medium,Senior,Java,Critical,9,3,1,18,5,15,False,0,False,4.33333333,1,0,2,0,2.6466875
Bug Fix,High,Mid,Java,High,2,2,0,4,1,9,True,2,False,4.5,0,1,1,0,0.898317
Feature Dev,Medium,Mid,Go,Critical,3,4,2,6,8,10,True,1,True,2.5625,3,0,1,0,1.48082261
Client Meeting,Low,Tech Lead,JavaScript,Low,1,2,1,2,10,9,False,0,False,2.375,1,1,0,0,0.55048125
Documentation,Medium,Tech Lead,JavaScript,High,4,4,3,8,3,15,False,0,False,1.9375,3,1,0,0,1.85076562
Testing,Low,Tech Lead,Java,High,9,2,1,18,2,11,False,0,True,1.5,2,0,0,0,3.4400025
Bug Fix,Medium,Junior,Other,Critical,7,4,0,14,9,13,True,0,False,2.8125,1,3,0,0,2.39747813
Code Review,Low,Mid,Java,Medium,12,5,0,24,10,16,False,0,True,1.85,4,1,0,0,4.78764
Documentation,Medium,Tech Lead,Python,Low,1,3,2,2,7,11,False,0,False,3.5,1,1,1,0,0.6908825
Refactoring,High,Mid,JavaScript,High,2,2,2,4,3,9,True,0,False,1.5,2,0,0,0,1.1817225
Design Review,High,Senior,JavaScript,Critical,11,5,1,22,6,14,True,1,False,3.95,2,1,1,1,3.934937
Design Review,Medium,Senior,Go,High,13,4,0,26,9,12,True,3,False,2.375,2,2,0,0,5.10004688
Refactoring,Low,Junior,Java,Critical,8,5,2,16,5,13,False,0,True,2.55,2,3,0,0,2.89153425
Refactoring,High,Mid,Go,Critical,3,3,0,6,9,17,False,1,False,5.0,1,0,1,1,0.983756
Documentation,Medium,Tech Lead,Java,Medium,7,4,1,14,2,11,True,0,False,3.0,2,1,1,0,2.85434625
Testing,Low,Junior,Java,High,7,2,1,14,9,11,True,1,False,2.375,1,1,0,0,2.56856906
Refactoring,Low,Mid,Go,Medium,7,5,2,14,4,14,False,0,False,3.1,3,1,0,1,2.531655
Design Review,Medium,Mid,Java,Critical,4,4,2,8,2,18,True,2,False,4.125,2,0,1,1,1.54110206
Refactoring,Medium,Senior,C++,Low,8,5,3,16,1,18,False,3,True,2.7,3,1,1,0,4.47385098
Code Review,Low,Junior,C++,Medium,12,4,0,24,8,12,False,2,False,1.9375,3,1,0,0,4.534125
Feature Dev,Medium,Senior,Other,Critical,6,3,3,12,8,12,False,3,False,2.08333333,2,1,0,0,2.66634375
Documentation,Low,Senior,C++,Medium,4,2,2,8,8,10,True,3,False,1.5,2,0,0,0,2.19555
Code Review,Medium,Junior,Go,Critical,8,3,0,16,10,13,False,2,False,1.5,3,0,0,0,2.96225
Deployment,Medium,Tech Lead,C++,Medium,5,4,1,10,5,9,False,0,False,1.5,4,0,0,0,2.20375
Refactoring,High,Senior,Java,High,12,3,1,24,4,10,False,3,False,5.58333333,0,1,1,1,4.201686
Refactoring,Medium,Tech Lead,C++,Medium,11,3,3,22,7,11,False,0,False,1.5,3,0,0,0,4.97125
Feature Dev,Medium,Tech Lead,Other,High,5,5,0,10,9,10,False,3,False,2.55,2,3,0,0,2.013075
Testing,Medium,Tech Lead,Go,Low,12,4,3,24,10,17,False,3,False,3.0,2,1,1,0,5.6257575
Code Review,High,Mid,Go,High,7,2,2,14,8,16,False,1,False,1.5,2,0,0,0,3.33945
Design Review,High,Tech Lead,Java,Medium,13,2,1,26,6,11,True,0,False,3.625,1,0,1,0,5.73612834
Bug Fix,Medium,Junior,C++,Critical,10,4,3,20,5,13,True,3,False,1.9375,3,1,0,0,4.25262305
Client Meeting,Low,Senior,JavaScript,Critical,12,2,0,24,9,17,False,2,False,2.375,1,1,0,0,3.7699625
Documentation,Medium,Tech Lead,Python,Low,12,2,2,24,1,16,False,3,False,1.5,2,0,0,0,6.0885
Bug Fix,Medium,Tech Lead,Other,Critical,7,5,3,14,1,10,False,1,False,2.55,2,3,0,0,2.76919375
Code Review,Low,Senior,Java,High,9,5,2,18,8,13,False,1,True,3.25,0,5,0,0,3.378375
Design Review,High,Senior,C++,Critical,1,5,0,2,10,16,True,2,False,3.8,1,3,0,1,0.50923373
Refactoring,Low,Mid,Python,Low,8,5,1,16,2,15,False,2,False,2.9,1,4,0,0,3.393115
Code Review,High,Tech Lead,Other,Medium,1,4,0,2,7,10,True,1,False,3.4375,1,2,1,0,0.52936537
Client Meeting,Medium,Tech Lead,Other,Critical,7,2,2,14,5,9,False,3,False,2.375,1,1,0,0,2.8358125
Client Meeting,High,Junior,Java,High,6,3,2,12,3,18,True,2,False,2.91666667,2,0,1,0,2.85131621
Design Review,High,Mid,JavaScript,Medium,3,3,2,6,2,12,False,2,False,4.08333333,0,2,1,0,1.63364167
Client Meeting,Medium,Mid,Python,High,10,3,3,20,7,15,False,0,False,4.16666667,1,1,0,1,3.39256875
Refactoring,Low,Senior,C++,High,9,5,1,18,3,17,False,2,False,3.8,1,3,0,1,2.7931995
Deployment,Low,Junior,Go,High,3,3,3,6,9,9,False,0,True,3.58333333,2,0,0,1,1.32504694
Feature Dev,High,Senior,JavaScript,Critical,3,3,2,6,9,16,True,1,False,3.58333333,2,0,0,1,1.38973778
Refactoring,Medium,Junior,Python,Medium,12,4,2,24,8,11,True,3,False,4.5,0,2,2,0,4.663575
Design Review,Medium,Mid,Other,Low,10,2,1,20,5,18,True,3,True,4.5,0,1,1,0,4.79859909
Feature Dev,Medium,Tech Lead,JavaScript,Low,8,4,1,16,9,18,True,0,False,2.5625,3,0,1,0,3.64761452
Refactoring,Low,Mid,C++,Medium,11,3,2,22,3,10,False,3,False,3.25,0,3,0,0,4.275
Bug Fix,Medium,Senior,C++,Low,4,3,0,8,8,11,False,0,True,3.5,1,1,1,0,1.737076
Refactoring,High,Junior,Other,High,4,3,3,8,4,14,False,1,False,2.66666667,1,2,0,0,2.0793
Refactoring,Medium,Senior,C++,High,5,2,3,10,10,9,False,0,True,4.5,0,1,1,0,2.05864313
Documentation,Medium,Mid,Go,Low,3,4,1,6,9,15,False,3,False,3.875,0,3,1,0,1.59549844
Feature Dev,High,Mid,Python,Medium,1,2,2,2,4,16,True,0,False,1.5,2,0,0,0,0.81795
Code Review,High,Mid,Java,Critical,1,2,2,2,4,13,False,2,False,2.375,1,1,0,0,0.8007
Bug Fix,Low,Senior,Go,Medium,2,2,2,4,5,11,False,2,False,1.5,2,0,0,0,1.2505
Client Meeting,Medium,Tech Lead,Java,Critical,1,3,0,2,6,18,True,0,False,5.58333333,0,1,1,1,0.5
Design Review,Medium,Senior,Go,High,1,4,3,2,10,16,False,3,False,3.25,0,4,0,0,0.9703125
Feature Dev,Medium,Tech Lead,Java,Critical,7,5,1,14,6,10,False,0,False,3.05,2,2,1,0,2.30458056
Bug Fix,Medium,Mid,Go,Medium,11,4,3,22,2,18,False,0,False,3.4375,1,2,1,0,4.36636406
Documentation,Medium,Mid,C++,High,3,2,3,6,7,12,False,3,True,1.5,2,0,0,0,1.9787625
Client Meeting,High,Senior,JavaScript,Critical,3,2,1,6,9,18,False,2,False,5.75,0,0,2,0,1.1749295
Bug Fix,Medium,Senior,JavaScript,Medium,9,3,2,18,7,16,True,1,False,2.08333333,2,1,0,0,4.1825
Client Meeting,Medium,Mid,C++,Low,7,5,1,14,6,10,True,1,True,2.55,2,3,0,0,3.76846181
Documentation,High,Mid,Go,Medium,13,3,0,26,9,16,True,0,True,3.58333333,2,0,0,1,6.04209856
Feature Dev,High,Tech Lead,JavaScript,Low,1,3,0,2,3,10,True,1,False,2.08333333,2,1,0,0,0.644105
Documentation,High,Senior,Go,High,5,2,2,10,2,17,False,2,True,3.25,0,2,0,0,2.59875
Documentation,Low,Senior,JavaScript,Critical,3,4,2,6,5,13,True,2,False,3.0625,3,0,0,1,1.26847399
Client Meeting,Medium,Junior,JavaScript,Low,13,4,3,26,10,9,True,3,False,3.25,0,4,0,0,6.44273438
Documentation,High,Mid,JavaScript,Critical,8,3,2,16,3,9,False,3,False,2.66666667,1,2,0,0,3.51673333
Design Review,Medium,Tech Lead,JavaScript,Medium,8,5,0,16,5,12,False,3,False,4.3,1,2,1,1,2.8497
Refactoring,Medium,Junior,C++,Low,13,5,1,26,10,13,False,3,False,4.3,1,2,1,1,5.060253
Deployment,Medium,Mid,Other,Medium,4,5,1,8,1,13,False,3,False,3.1,3,1,0,1,1.8403875
Testing,High,Tech Lead,Python,Medium,9,3,3,18,1,11,False,2,False,4.08333333,0,2,1,0,4.16231042
Bug Fix,High,Tech Lead,Python,Medium,2,2,0,4,1,13,True,3,False,4.5,0,1,1,0,1.08724875
Bug Fix,Medium,Tech Lead,JavaScript,Critical,6,2,2,12,9,14,False,1,False,1.5,2,0,0,0,2.4395
Feature Dev,High,Senior,C++,High,3,5,3,6,9,17,False,2,True,4.8,1,1,2,1,1.53822438
Refactoring,Medium,Senior,JavaScript,Medium,6,2,1,12,1,15,True,3,True,1.5,2,0,0,0,3.37404375
Refactoring,Medium,Tech Lead,Python,High,10,2,0,20,9,9,False,1,True,3.625,1,0,1,0,3.61733006
Code Review,High,Senior,Go,Medium,8,3,1,16,2,13,False,3,False,3.5,1,1,1,0,3.7056425
Code Review,Medium,Mid,Go,High,3,5,1,6,10,10,False,0,False,2.7,3,1,1,0,1.13730075
Code Review,Medium,Tech Lead,C++,Low,2,5,1,4,7,18,True,2,True,3.9,1,2,2,0,1.2429365
Deployment,Medium,Mid,Java,Critical,12,4,1,24,1,10,False,0,False,4.5,0,2,2,0,3.46066875
Client Meeting,Medium,Senior,JavaScript,Low,11,3,3,22,5,12,True,3,False,5.58333333,0,1,1,1,4.6515315
Refactoring,High,Junior,C++,High,4,3,0,8,7,16,False,3,True,3.58333333,2,0,0,1,1.85333363
Refactoring,High,Senior,JavaScript,Critical,9,2,1,18,6,12,False,2,False,3.625,1,0,1,0,3.40121709
Client Meeting,Medium,Mid,Go,Critical,4,5,0,8,10,13,True,3,False,3.9,1,2,2,0,1.44257453
Documentation,Medium,Senior,Python,Medium,11,3,3,22,2,14,False,2,False,5.0,1,0,1,1,3.9491
Testing,High,Tech Lead,Go,Medium,7,3,1,14,7,16,True,0,True,3.5,1,1,1,0,3.49241104
Code Review,Medium,Junior,C++,Critical,1,2,2,2,3,10,True,3,False,1.5,2,0,0,0,0.9148125
Refactoring,Medium,Mid,Python,High,9,3,1,18,4,18,False,2,False,2.91666667,2,0,1,0,3.29030062
Feature Dev,Medium,Junior,JavaScript,High,12,4,2,24,2,16,False,3,False,3.0,2,1,1,0,4.47849
Testing,Medium,Mid,Python,Low,2,2,3,4,5,10,True,2,False,4.5,0,1,1,0,1.42144406
Testing,Low,Senior,Java,Low,8,2,3,16,7,16,True,2,True,2.375,1,1,0,0,4.40077378
Deployment,Medium,Senior,C++,High,4,5,3,8,9,12,True,1,True,2.35,4,0,1,0,2.1299394
Refactoring,Medium,Tech Lead,Java,Low,4,3,0,8,2,14,False,0,False,5.0,1,0,1,1,1.37632
Design Review,High,Mid,Other,Low,4,2,0,8,10,12,False,1,False,1.5,2,0,0,0,2.18735
Bug Fix,Low,Mid,JavaScript,Medium,7,2,2,14,7,9,False,1,False,2.375,1,1,0,0,2.86525
Feature Dev,Medium,Mid,JavaScript,Low,8,2,1,16,8,9,False,0,False,3.625,1,0,1,0,3.28402594
Refactoring,Medium,Mid,Java,Critical,11,4,1,22,6,9,True,2,False,2.5625,3,0,1,0,3.9965383
Refactoring,Medium,Tech Lead,Go,High,2,4,1,4,10,13,True,2,False,4.5625,1,1,1,1,0.87170934
Bug Fix,Medium,Junior,Go,High,1,3,0,2,6,14,False,2,False,4.33333333,1,0,2,0,0.5
Design Review,Medium,Tech Lead,C++,Low,12,3,1,24,8,10,True,3,True,2.08333333,2,1,0,0,6.64233281
Code Review,Low,Mid,C++,High,8,5,1,16,4,9,True,0,True,2.55,2,3,0,0,3.06306866
Deployment,Low,Junior,Other,Critical,6,2,3,12,3,11,False,0,False,2.375,1,1,0,0,2.17690313
Design Review,High,Junior,Go,High,5,2,1,10,7,11,True,2,False,3.625,1,0,1,0,2.2317563
Bug Fix,Medium,Junior,Other,Medium,1,4,3,2,9,12,True,3,False,1.9375,3,1,0,0,1.21127344
Documentation,Low,Mid,JavaScript,Critical,7,3,3,14,5,15,True,1,False,2.08333333,2,1,0,0,2.72855844
Bug Fix,Medium,Mid,Python,Low,2,5,3,4,4,16,True,0,False,3.95,2,1,1,1,1.19874563
Code Review,High,Tech Lead,JavaScript,Medium,13,4,1,26,4,10,False,0,True,5.1875,1,0,2,1,5.1010795
Documentation,High,Mid,Go,Critical,4,5,1,8,8,10,False,1,False,3.9,1,2,2,0,1.51126855
Bug Fix,Medium,Junior,Go,Medium,3,4,3,6,9,16,True,2,False,2.375,2,2,0,0,1.90607813
Design Review,Low,Junior,Python,Medium,11,5,0,22,3,12,True,3,True,1.85,4,1,0,0,4.95720225
Deployment,Medium,Mid,Other,Critical,4,3,2,8,4,17,False,0,False,3.5,1,1,1,0,1.44905875
Deployment,High,Tech Lead,JavaScript,Medium,2,5,0,4,8,17,False,1,True,4.25,0,3,2,0,0.9360285
Testing,Medium,Senior,C++,Medium,12,5,2,24,7,9,True,2,True,3.95,2,1,1,1,5.08268145
Deployment,Medium,Mid,Python,High,7,5,0,14,4,15,False,2,False,1.85,4,1,0,0,2.72025
Feature Dev,Low,Tech Lead,Python,High,7,3,3,14,10,15,False,2,False,2.08333333,2,1,0,0,2.8411125
Client Meeting,Medium,Mid,C++,Low,4,5,2,8,1,17,False,3,True,4.3,1,2,1,1,2.1674004
Deployment,High,Mid,Python,Low,7,3,0,14,10,12,False,2,False,2.66666667,1,2,0,0,3.6366
Refactoring,High,Tech Lead,Go,Critical,1,4,1,2,1,11,False,2,False,3.5,2,1,0,1,0.60501938
Bug Fix,High,Mid,Go,High,12,2,1,24,10,9,False,3,False,1.5,2,0,0,0,5.507325
Testing,Low,Senior,C++,Medium,8,5,2,16,2,12,False,2,False,2.9,1,4,0,0,3.2279
Design Review,Low,Junior,Other,Critical,11,3,1,22,9,11,True,3,False,2.08333333,2,1,0,0,3.91952531
Client Meeting,High,Mid,Go,Low,10,5,1,20,5,13,True,3,False,3.4,1,3,1,0,5.26172378
Refactoring,Low,Junior,Java,Medium,10,3,3,20,1,10,False,0,False,1.5,3,0,0,0,4.15125
Refactoring,Low,Tech Lead,Java,Medium,1,2,3,2,3,17,False,0,True,1.5,2,0,0,0,0.913275
Documentation,High,Tech Lead,Other,High,2,4,3,4,6,10,True,3,False,3.4375,1,2,1,0,1.42077885
Documentation,High,Senior,Python,Low,2,4,2,4,5,13,False,1,False,2.375,2,2,0,0,1.424775
Client Meeting,Low,Tech Lead,JavaScript,Low,8,2,2,16,7,15,False,3,False,1.5,2,0,0,0,3.9237
Testing,Low,Senior,C++,Critical,9,3,0,18,1,15,True,0,False,1.5,3,0,0,0,2.9639925
Deployment,Medium,Tech Lead,C++,Critical,2,3,1,4,9,18,True,0,False,2.08333333,2,1,0,0,0.84434219
Deployment,Medium,Mid,Other,High,1,5,3,2,7,16,False,3,False,3.2,3,0,2,0,0.914526
Bug Fix,Medium,Tech Lead,Other,Critical,12,2,3,24,1,12,False,1,False,3.25,0,2,0,0,4.26328125
Testing,Low,Senior,Other,Low,10,3,2,20,4,13,True,2,True,3.58333333,2,0,0,1,4.55683353
Feature Dev,High,Mid,Python,Critical,2,5,2,4,9,18,True,2,False,3.95,2,1,1,1,1.05228071
Refactoring,High,Tech Lead,Go,Medium,8,2,1,16,9,17,True,0,False,1.5,2,0,0,0,4.1220375
Design Review,Medium,Senior,Go,Low,4,2,0,8,7,12,True,0,False,3.25,0,2,0,0,1.7325
Refactoring,High,Tech Lead,C++,Medium,5,2,3,10,10,9,True,0,False,4.5,0,1,1,0,2.45076563
Code Review,Medium,Senior,Go,High,13,3,0,26,10,16,True,3,False,4.33333333,1,0,2,0,4.3156575
Feature Dev,High,Junior,Java,Medium,9,3,3,18,2,13,False,0,False,5.0,1,0,1,1,3.58938
Documentation,High,Senior,Other,Medium,10,5,0,20,1,14,False,1,False,4.45,2,0,2,1,3.6705825
Refactoring,Low,Mid,Go,Critical,11,4,2,22,4,10,False,1,False,3.9375,1,2,0,1,3.17963219
Deployment,High,Senior,Java,Critical,8,4,0,16,4,14,True,3,False,4.0625,1,1,2,0,2.99468446
Testing,High,Senior,C++,Low,2,4,1,4,1,13,True,3,False,3.9375,1,2,0,1,1.35760685
Refactoring,High,Senior,Python,Low,12,3,0,24,5,18,False,2,False,3.5,1,1,1,0,5.645497
Design Review,High,Tech Lead,C++,Medium,4,4,0,8,5,18,False,1,False,3.9375,1,2,0,1,1.66445938
Deployment,High,Tech Lead,Python,Critical,8,5,0,16,10,13,False,0,False,3.05,2,2,1,0,2.8748666
Code Review,Low,Senior,JavaScript,Low,7,3,1,14,7,12,False,3,False,2.66666667,1,2,0,0,3.1581
Documentation,Medium,Mid,C++,Medium,9,2,1,18,9,18,False,3,False,2.375,1,1,0,0,3.9740625
Deployment,Medium,Mid,JavaScript,High,13,3,3,26,2,12,False,1,False,3.5,1,1,1,0,4.64326875
Testing,Medium,Mid,Go,High,11,5,0,22,10,14,True,1,True,3.9,1,2,2,0,3.97936193
Code Review,High,Senior,Go,Critical,10,5,0,20,7,13,False,1,False,3.55,2,1,2,0,3.46426425
Feature Dev,Medium,Senior,C++,Medium,8,3,2,16,2,15,False,3,False,4.33333333,1,0,2,0,3.15526667
Testing,High,Junior,Java,High,8,2,0,16,6,14,True,2,False,2.375,1,1,0,0,3.59785125
Client Meeting,Medium,Junior,Python,Critical,8,5,3,16,7,18,False,2,False,3.05,2,2,1,0,3.00767294
Feature Dev,Medium,Mid,Python,Medium,6,4,3,12,8,14,False,0,False,3.4375,1,2,1,0,2.56580156
Design Review,Medium,Tech Lead,Go,Low,11,4,0,22,10,17,False,2,True,2.375,2,2,0,0,5.4616375
Documentation,Low,Senior,Go,Low,1,2,0,2,5,12,False,0,False,2.375,1,1,0,0,0.5
Code Review,Medium,Mid,Other,Critical,3,3,3,6,8,14,True,2,False,4.91666667,0,1,2,0,1.32571578
Client Meeting,Medium,Junior,Go,Low,10,4,1,20,7,13,True,2,False,2.375,2,2,0,0,4.93004531
Documentation,Medium,Tech Lead,Go,Critical,8,3,0,16,3,15,False,0,False,4.33333333,1,0,2,0,2.25850667
Testing,Medium,Junior,C++,Critical,1,3,3,2,2,11,False,2,False,2.08333333,2,1,0,0,0.88878125
Feature Dev,Medium,Junior,Python,Critical,5,3,3,10,8,13,False,3,False,4.75,0,2,0,1,1.91528906
Client Meeting,Medium,Tech Lead,Java,Critical,6,2,0,12,8,16,False,0,True,2.375,1,1,0,0,2.201925
Refactoring,Low,Mid,JavaScript,Critical,11,4,1,22,9,11,True,1,False,1.5,4,0,0,0,3.85136063
Documentation,Medium,Senior,JavaScript,Critical,11,5,3,22,3,9,True,3,True,4.3,1,2,1,1,4.11660538
Testing,Medium,Junior,Java,Medium,5,5,0,10,10,9,True,1,False,3.95,2,1,1,1,1.8308115
Feature Dev,Medium,Tech Lead,C++,Critical,12,4,2,24,3,12,False,1,False,1.9375,3,1,0,0,4.4338125
Client Meeting,Medium,Mid,Go,Critical,11,3,1,22,4,9,True,1,True,2.66666667,1,2,0,0,4.41296625
Bug Fix,Low,Junior,Go,Critical,12,3,3,24,8,12,False,3,False,1.5,3,0,0,0,4.4172375
Documentation,Medium,Senior,Other,Low,11,4,2,22,6,11,True,2,False,4.125,2,0,1,1,4.65352388
Feature Dev,Medium,Senior,C++,High,7,2,3,14,6,9,True,0,False,3.625,1,0,1,0,2.73705961
Feature Dev,High,Senior,JavaScript,Medium,12,3,3,24,10,11,True,0,True,4.16666667,1,1,0,1,5.84093606
Code Review,Medium,Tech Lead,Java,Low,3,3,2,6,4,12,True,0,False,2.91666667,2,0,1,0,1.60350094
Bug Fix,High,Tech Lead,JavaScript,Medium,8,2,2,16,7,12,False,1,False,2.375,1,1,0,0,4.0035
Feature Dev,Low,Mid,Go,Low,13,3,3,26,1,12,True,1,True,2.66666667,1,2,0,0,6.4232245
Refactoring,High,Senior,JavaScript,Medium,6,4,1,12,2,10,True,3,False,3.0,2,1,1,0,3.10591575
Feature Dev,High,Junior,C++,High,6,2,3,12,1,12,True,0,False,3.25,0,2,0,0,2.84385938
Client Meeting,Medium,Tech Lead,Java,Medium,4,4,3,8,6,13,True,2,False,3.4375,1,2,1,0,2.12691445
Code Review,Medium,Tech Lead,Java,Critical,12,3,1,24,8,15,False,2,False,2.91666667,2,0,1,0,4.05155865
Bug Fix,Medium,Senior,JavaScript,High,13,2,2,26,4,13,True,2,False,3.625,1,0,1,0,4.80038147
Feature Dev,High,Senior,Go,Low,12,3,1,24,8,9,False,1,False,2.08333333,2,1,0,0,6.32055417
Bug Fix,High,Junior,C++,Critical,1,3,0,2,5,15,False,1,False,5.0,1,0,1,1,0.5
Bug Fix,Medium,Senior,JavaScript,Low,13,3,2,26,4,10,True,2,False,2.08333333,2,1,0,0,6.55606875
Feature Dev,Medium,Tech Lead,C++,High,4,5,1,8,9,18,False,0,False,3.05,2,2,1,0,1.44754313
Feature Dev,High,Mid,JavaScript,Medium,1,5,1,2,9,12,False,3,False,3.4,1,3,1,0,0.820911
Client Meeting,Low,Mid,Python,Low,2,3,0,4,4,15,False,1,True,1.5,3,0,0,0,1.017005
Bug Fix,Medium,Senior,Other,Low,3,5,1,6,3,12,False,3,True,3.1,3,1,0,1,1.79235788
Feature Dev,High,Mid,Go,Critical,7,4,0,14,5,14,True,0,False,2.375,2,2,0,0,2.81996531
Feature Dev,High,Mid,C++,Low,2,2,0,4,6,12,False,3,False,4.5,0,1,1,0,1.1390225
Code Review,High,Mid,C++,High,5,3,3,10,8,9,False,0,False,2.91666667,2,0,1,0,2.29071562
Documentation,High,Tech Lead,JavaScript,Medium,7,5,0,14,3,11,False,1,False,3.45,2,2,0,1,2.925335
Deployment,Low,Tech Lead,JavaScript,Low,12,4,1,24,10,11,True,0,False,1.9375,3,1,0,0,5.17898391
Design Review,Medium,Junior,JavaScript,High,8,3,0,16,1,14,True,1,True,2.66666667,1,2,0,0,3.316005
