task_type,complexity,assignee_level,tech_stack,task_priority,story_points,team_size,num_dependencies,estimated_hours,sprint_day,created_hour,remote_work,meetings_today,blocker_flag,avg_experience,juniors,mediors,seniors,tech_leads,predicted_duration_days
Bug Fix,High,Tech Lead,Other,Critical,9,5,3,18,1,16,False,2,False,3.05,2,2,1,0,3.74201386
Design Review,Low,Junior,Python,High,9,2,2,18,9,14,False,2,False,1.5,2,0,0,0,3.45015
Code Review,Medium,Mid,Java,Medium,5,5,1,10,1,18,False,1,False,2.7,3,1,1,0,2.1061125
Feature Dev,Medium,Junior,Java,High,5,2,0,10,9,17,False,1,False,3.25,0,2,0,0,1.771875
Code Review,High,Junior,C++,High,10,3,0,20,6,11,False,2,False,2.91666667,2,0,1,0,3.99834
Documentation,Low,Mid,Java,High,6,4,3,12,7,17,True,0,False,2.375,2,2,0,0,2.42020406
Refactoring,Medium,Tech Lead,Other,High,13,5,3,26,1,16,False,2,True,3.6,3,0,1,1,4.9019256
Testing,Medium,Tech Lead,Java,Critical,8,4,1,16,6,17,False,1,False,1.9375,3,1,0,0,2.94166406
Bug Fix,High,Tech Lead,C++,Critical,4,3,0,8,1,16,True,2,False,3.58333333,2,0,0,1,1.59273319
Design Review,Medium,Tech Lead,C++,Critical,3,2,2,6,1,18,False,3,False,1.5,2,0,0,0,1.56825
Client Meeting,Medium,Senior,Go,High,3,2,2,6,9,13,False,1,False,2.375,1,1,0,0,1.413
Design Review,High,Tech Lead,Other,High,11,2,2,22,10,9,False,1,False,1.5,2,0,0,0,5.03685
Code Review,High,Senior,C++,Low,8,4,1,16,5,18,True,0,False,4.5625,1,1,1,1,3.54832026
Deployment,Medium,Mid,Other,Low,9,4,1,18,4,14,False,1,False,2.375,2,2,0,0,4.15559375
Bug Fix,Medium,Tech Lead,Python,High,10,2,3,20,10,13,False,0,False,2.375,1,1,0,0,3.92990625
Documentation,Medium,Tech Lead,Go,Low,3,2,1,6,9,11,False,0,False,3.625,1,0,1,0,1.32341344
Refactoring,Medium,Senior,Other,High,8,2,3,16,1,15,False,3,False,4.5,0,1,1,0,3.01730625
Documentation,High,Tech Lead,Go,Low,4,4,0,8,2,9,False,0,False,2.375,2,2,0,0,1.98605
Feature Dev,Medium,Senior,Go,Medium,2,5,1,4,5,10,False,1,False,3.45,2,2,0,1,0.92518125
Feature Dev,Low,Junior,JavaScript,High,8,3,3,16,2,14,True,2,True,2.08333333,2,1,0,0,3.65414569
Client Meeting,High,Senior,Java,Low,7,5,1,14,4,17,False,3,False,3.8,1,3,0,1,3.4899865
Feature Dev,Medium,Tech Lead,Other,High,12,4,0,24,8,12,True,0,False,3.9375,1,2,0,1,3.89174625
Refactoring,High,Senior,Python,Critical,12,4,1,24,7,9,False,1,False,2.375,2,2,0,0,4.81254063
Testing,Medium,Senior,C++,Critical,5,3,3,10,3,17,True,0,False,2.91666667,2,0,1,0,2.02381255
Client Meeting,Medium,Tech Lead,Python,Medium,2,3,3,4,1,14,False,2,False,2.91666667,2,0,1,0,1.34203542
Code Review,High,Junior,C++,High,6,5,3,12,7,15,False,1,False,3.9,1,2,2,0,2.5342353
Documentation,High,Tech Lead,Go,Medium,13,5,0,26,10,12,True,3,False,2.9,1,4,0,0,6.29727
Design Review,Low,Tech Lead,Java,Medium,8,4,3,16,10,12,False,2,False,2.375,2,2,0,0,3.4638125
Deployment,High,Tech Lead,Java,Medium,1,2,3,2,7,9,False,1,False,3.625,1,0,1,0,0.90009938
Client Meeting,Medium,Tech Lead,JavaScript,Critical,9,5,0,18,2,14,True,1,False,2.55,2,3,0,0,3.21143813
Documentation,Medium,Senior,Go,Medium,13,3,2,26,1,11,True,2,False,3.25,0,3,0,0,5.6109375
Deployment,High,Junior,C++,Critical,9,4,1,18,9,15,False,2,True,2.8125,1,3,0,0,4.02760016
Documentation,High,Mid,Go,Low,12,4,3,24,1,13,True,1,False,3.875,0,3,1,0,6.16297533
Documentation,Low,Senior,C++,Critical,11,3,2,22,3,17,False,1,False,4.16666667,1,1,0,1,3.13929083
Testing,Low,Junior,Python,Critical,7,2,0,14,9,11,False,2,False,3.25,0,2,0,0,2.1675
Refactoring,Medium,Junior,Java,Medium,4,4,2,8,10,12,False,2,False,1.9375,3,1,0,0,2.1065625
Design Review,Low,Tech Lead,Python,Critical,12,5,3,24,8,18,False,0,False,2.55,2,3,0,0,3.94300125
Design Review,Low,Tech Lead,C++,High,11,5,0,22,2,16,False,3,False,2.55,2,3,0,0,3.728565
Design Review,High,Tech Lead,Other,Critical,5,3,0,10,9,12,False,3,True,5.58333333,0,1,1,1,1.901042
Deployment,High,Junior,Java,Medium,10,4,1,20,7,11,False,1,False,3.5,2,1,0,1,4.2619375
Testing,Medium,Tech Lead,Python,High,12,5,3,24,10,13,False,2,False,3.55,2,1,2,0,4.25337075
Client Meeting,Low,Senior,Java,Critical,11,5,3,22,6,12,True,3,False,2.75,4,0,0,1,3.84373533
Bug Fix,Medium,Tech Lead,Python,High,5,4,3,10,3,13,True,3,False,4.0625,1,1,2,0,2.19090867
Code Review,Low,Tech Lead,Other,High,5,3,3,10,7,18,False,2,False,2.66666667,1,2,0,0,2.1315
Feature Dev,High,Tech Lead,Go,Low,2,5,3,4,4,18,False,3,False,4.3,1,2,1,1,1.4956854
Documentation,High,Junior,Go,Low,2,4,3,4,10,10,True,0,False,3.4375,1,2,1,0,1.42456004
Client Meeting,Low,Mid,JavaScript,High,2,5,1,4,7,11,False,1,True,3.45,2,2,0,1,0.84614434
Refactoring,Medium,Mid,Python,Medium,11,4,3,22,7,9,True,2,False,4.125,2,0,1,1,4.35998063
Feature Dev,Medium,Junior,Go,High,9,3,2,18,7,13,False,1,False,2.91666667,2,0,1,0,3.33195
Code Review,Medium,Tech Lead,Go,Low,3,3,1,6,4,11,True,2,False,2.66666667,1,2,0,0,1.730575
Bug Fix,Low,Junior,C++,High,5,2,0,10,5,12,True,2,True,2.375,1,1,0,0,2.04001875
Client Meeting,Medium,Tech Lead,Java,High,13,5,2,26,5,13,False,1,False,3.4,1,3,1,0,4.546584
Code Review,High,Junior,JavaScript,Medium,8,2,1,16,3,11,False,2,True,3.25,0,2,0,0,4.1559375
Deployment,Medium,Mid,Java,Medium,12,4,1,24,7,17,False,3,True,3.5,2,1,0,1,5.07478125
Refactoring,High,Junior,Go,Critical,10,2,0,20,10,12,True,1,False,4.5,0,1,1,0,3.56029406
Testing,Medium,Tech Lead,JavaScript,Medium,9,4,1,18,5,16,False,3,False,3.25,0,4,0,0,3.796875
Code Review,High,Mid,Python,Critical,13,5,1,26,4,13,False,1,False,3.9,1,2,2,0,4.50488185
Bug Fix,Medium,Junior,Go,Medium,7,3,2,14,3,16,True,2,False,3.5,1,1,1,0,3.10897125
Bug Fix,High,Tech Lead,Other,High,13,2,1,26,3,9,True,1,False,5.75,0,0,2,0,4.70399265
Documentation,Medium,Senior,JavaScript,Medium,4,2,0,8,1,11,False,1,False,3.25,0,2,0,0,1.59375
Refactoring,High,Tech Lead,C++,High,6,3,2,12,9,16,True,3,False,4.75,0,2,0,1,2.6016795
Testing,High,Tech Lead,Python,Critical,9,5,3,18,1,11,False,3,True,2.55,2,3,0,0,4.44641588
Client Meeting,High,Junior,Python,Critical,7,5,3,14,10,16,True,1,False,3.55,2,1,2,0,2.91772128
Bug Fix,High,Junior,Other,Critical,2,3,3,4,7,14,False,0,False,2.08333333,2,1,0,0,1.15964792
Documentation,High,Mid,Go,Critical,3,2,1,6,1,13,True,0,False,2.375,1,1,0,0,1.33992141
Bug Fix,High,Junior,Other,Low,9,3,1,18,8,14,True,1,False,2.08333333,2,1,0,0,5.04932313
Feature Dev,Medium,Mid,Other,Critical,8,4,0,16,10,11,True,1,False,2.5625,3,0,1,0,2.7765424
Documentation,Medium,Junior,Other,High,8,3,0,16,9,16,True,2,True,3.5,1,1,1,0,3.17115068
Code Review,Medium,Senior,Python,High,12,4,2,24,9,17,True,2,True,3.4375,1,2,1,0,4.9599645
Code Review,High,Mid,Python,Critical,8,2,0,16,2,17,False,2,False,1.5,2,0,0,0,3.38045
Documentation,High,Senior,JavaScript,Critical,11,3,1,22,2,15,True,0,False,2.91666667,2,0,1,0,4.30369933
Testing,High,Mid,Java,High,8,3,2,16,10,13,False,3,True,2.66666667,1,2,0,0,4.09596
Feature Dev,High,Junior,Go,Critical,10,5,1,20,10,11,False,1,True,3.55,2,1,2,0,3.93230846
Feature Dev,High,Tech Lead,C++,Critical,3,3,0,6,7,16,False,3,False,3.58333333,2,0,0,1,1.2492025
Feature Dev,High,Mid,JavaScript,High,13,2,2,26,2,10,True,3,False,1.5,2,0,0,0,6.3735525
Bug Fix,High,Tech Lead,JavaScript,Medium,10,3,3,20,9,11,True,0,False,4.08333333,0,2,1,0,4.60765156
Design Review,High,Junior,C++,Critical,1,5,0,2,8,16,False,1,False,2.55,2,3,0,0,0.5
Code Review,Medium,Junior,C++,High,5,3,0,10,6,17,False,0,True,5.0,1,0,1,1,1.54836
Design Review,High,Tech Lead,Other,High,11,3,1,22,7,10,False,1,False,2.08333333,2,1,0,0,4.7590875
Deployment,Medium,Senior,JavaScript,Low,3,5,0,6,1,10,True,2,False,2.2,3,2,0,0,1.60083
Refactoring,Medium,Senior,JavaScript,Medium,13,5,3,26,10,9,False,3,False,2.7,3,1,1,0,5.5694975
Testing,Medium,Senior,Python,Critical,5,3,2,10,3,9,True,2,False,5.58333333,0,1,1,1,1.7448375
Client Meeting,High,Mid,Go,Medium,5,2,2,10,2,15,False,2,False,4.5,0,1,1,0,2.3765
Design Review,Medium,Senior,JavaScript,Critical,10,4,3,20,7,15,False,0,True,2.5625,3,0,1,0,3.92241704
Client Meeting,Medium,Tech Lead,C++,Medium,6,3,0,12,1,13,True,2,True,5.0,1,0,1,1,2.348346
Refactoring,High,Mid,Other,Low,10,2,0,20,9,10,False,3,False,1.5,2,0,0,0,5.52475
Documentation,Low,Tech Lead,Other,Medium,9,4,2,18,6,18,False,0,True,1.9375,3,1,0,0,3.90616875
Feature Dev,High,Mid,JavaScript,High,4,2,0,8,10,12,False,2,False,1.5,2,0,0,0,1.8819
Refactoring,Low,Senior,C++,High,2,2,1,4,8,18,False,1,False,1.5,2,0,0,0,0.894825
Feature Dev,High,Mid,Other,Medium,13,4,2,26,9,17,False,3,False,3.9375,1,2,0,1,5.64543437
Bug Fix,Low,Senior,JavaScript,Critical,1,3,0,2,4,18,False,1,False,2.08333333,2,1,0,0,0.5
Refactoring,High,Mid,Other,Low,6,4,0,12,3,12,False,2,False,3.5,2,1,0,1,2.86121
Deployment,Low,Mid,Java,High,8,4,2,16,5,17,False,2,True,1.9375,3,1,0,0,3.35665688
Testing,Low,Senior,Other,High,12,4,0,24,6,13,False,2,False,1.9375,3,1,0,0,4.0807125
Client Meeting,High,Senior,Other,High,3,2,1,6,7,12,False,0,True,2.375,1,1,0,0,1.48629938
Deployment,High,Junior,Java,Low,2,3,2,4,9,18,True,1,False,2.08333333,2,1,0,0,1.5182475
Bug Fix,High,Mid,Go,High,11,3,0,22,10,16,False,2,False,5.58333333,0,1,1,1,3.701988
Feature Dev,Low,Mid,JavaScript,Medium,8,3,2,16,9,13,False,1,False,1.5,3,0,0,0,3.362
Bug Fix,Medium,Senior,C++,Critical,6,3,2,12,6,12,True,3,True,5.58333333,0,1,1,1,2.3031855
Bug Fix,Low,Senior,Java,Medium,8,4,1,16,3,14,False,3,False,2.375,2,2,0,0,3.2675625
Documentation,Low,Junior,Other,Low,7,3,3,14,1,10,True,2,False,4.16666667,1,1,0,1,3.10146856
Refactoring,High,Senior,Java,Medium,4,4,0,8,2,9,False,3,False,3.5,2,1,0,1,1.880525
Refactoring,Medium,Junior,JavaScript,High,10,5,2,20,5,17,False,1,False,2.9,1,4,0,0,3.7818
Deployment,High,Junior,Python,Low,7,3,3,14,3,14,False,3,True,2.08333333,2,1,0,0,4.78368458
Deployment,High,Tech Lead,C++,Critical,6,3,1,12,6,10,False,3,False,2.91666667,2,0,1,0,2.52534044
Feature Dev,Low,Mid,Other,High,2,3,2,4,9,17,False,1,False,2.08333333,2,1,0,0,1.0038
Testing,High,Tech Lead,Go,High,8,3,3,16,1,18,True,0,False,4.16666667,1,1,0,1,3.30603919
Code Review,High,Senior,JavaScript,High,12,2,0,24,7,12,False,2,False,4.5,0,1,1,0,4.369365
Deployment,Medium,Tech Lead,Python,Critical,11,4,1,22,10,18,True,0,False,5.625,0,1,2,1,3.07205194
Testing,Low,Junior,Python,Low,11,2,2,22,10,14,False,3,True,2.375,1,1,0,0,5.414145
Documentation,High,Senior,Python,Medium,2,3,0,4,4,18,True,3,False,4.08333333,0,2,1,0,1.11313563
Feature Dev,High,Tech Lead,Python,Critical,3,3,1,6,9,11,True,1,False,4.08333333,0,2,1,0,1.26413886
Feature Dev,Medium,Mid,JavaScript,Low,4,2,3,8,9,12,False,3,True,1.5,2,0,0,0,2.9145875
Feature Dev,Medium,Mid,Java,Medium,5,4,3,10,7,18,True,0,False,3.9375,1,2,0,1,2.20712461
Refactoring,Medium,Mid,Other,Medium,9,5,0,18,7,13,False,2,False,2.7,3,1,1,0,3.55699
Testing,High,Tech Lead,Go,Critical,9,2,1,18,2,16,True,0,False,3.25,0,2,0,0,3.58952344
Bug Fix,High,Senior,Go,Low,5,4,3,10,5,18,True,1,False,3.0,2,1,1,0,3.03334763
Deployment,Low,Senior,Other,High,11,2,2,22,8,16,False,1,False,2.375,1,1,0,0,3.850425
Deployment,High,Junior,Java,High,8,5,3,16,8,11,False,1,True,4.25,0,3,2,0,3.49358872
Bug Fix,Low,Mid,C++,Medium,13,2,2,26,6,11,False,3,True,1.5,2,0,0,0,5.9532
Design Review,Medium,Senior,Java,Low,11,2,2,22,4,15,True,1,False,1.5,2,0,0,0,5.6826
Testing,High,Junior,C++,Medium,2,2,1,4,5,12,True,0,False,1.5,2,0,0,0,1.1515875
Deployment,Low,Mid,Go,Low,4,2,0,8,1,12,False,2,False,2.375,1,1,0,0,1.770175
Client Meeting,Medium,Tech Lead,C++,Low,7,5,2,14,1,14,True,1,False,3.55,2,1,2,0,3.2049864
Code Review,Low,Tech Lead,Other,Critical,2,2,0,4,1,13,False,3,True,2.375,1,1,0,0,0.93581813
Feature Dev,Low,Junior,Other,Medium,10,5,0,20,7,12,True,2,False,3.45,2,2,0,1,3.51568875
Code Review,Medium,Tech Lead,Java,High,13,4,0,26,2,11,True,0,False,3.4375,1,2,1,0,4.42398206
Client Meeting,Medium,Junior,Go,Low,9,4,0,18,6,13,False,0,False,2.375,2,2,0,0,3.88575
Code Review,High,Junior,Java,Medium,12,3,3,24,7,11,False,0,False,2.08333333,2,1,0,0,5.945125
Feature Dev,Medium,Tech Lead,Java,Low,4,3,0,8,10,18,True,1,False,5.0,1,0,1,1,1.535457
Documentation,High,Senior,Java,Critical,4,4,0,8,5,13,False,2,False,5.1875,1,0,2,1,1.311771
Testing,Low,Mid,JavaScript,Low,7,3,1,14,2,14,False,2,True,3.58333333,2,0,0,1,3.03788902
Deployment,Medium,Mid,Java,Critical,7,3,1,14,5,13,True,0,False,2.91666667,2,0,1,0,2.43683552
Feature Dev,High,Senior,JavaScript,Medium,2,4,2,4,7,17,True,0,False,3.625,2,0,2,0,1.10630362
Documentation,High,Senior,Go,Critical,8,2,2,16,1,17,False,0,False,3.625,1,0,1,0,3.01488731
Design Review,Medium,Senior,JavaScript,High,6,5,3,12,8,11,False,1,False,3.9,1,2,2,0,2.2586085
Design Review,High,Tech Lead,C++,Low,5,2,2,10,8,14,True,1,True,3.625,1,0,1,0,3.05708504
Feature Dev,Medium,Mid,Go,Critical,10,3,0,20,3,13,True,3,True,4.16666667,1,1,0,1,3.57598347
Deployment,High,Junior,Other,Low,10,3,2,20,8,14,False,1,False,3.58333333,2,0,0,1,4.81135417
Refactoring,Medium,Senior,JavaScript,Low,9,4,0,18,4,17,False,2,False,3.0625,3,0,0,1,3.76004063
Design Review,Medium,Junior,Other,Critical,1,5,0,2,4,18,False,3,True,3.05,2,2,1,0,0.60153459
Design Review,Low,Mid,JavaScript,Low,11,2,1,22,5,15,True,1,False,1.5,2,0,0,0,4.98411375
Refactoring,Medium,Tech Lead,JavaScript,Medium,9,3,3,18,6,14,True,3,False,3.5,1,1,1,0,4.09818937
Documentation,Medium,Tech Lead,JavaScript,Low,13,3,0,26,6,9,False,2,True,2.66666667,1,2,0,0,6.3162
Feature Dev,High,Junior,Python,Low,2,5,1,4,1,17,False,0,True,4.45,2,0,2,1,1.01112833
Bug Fix,High,Mid,Python,Medium,3,3,2,6,8,10,True,3,True,4.75,0,2,0,1,1.87382869
Testing,Medium,Tech Lead,Java,High,5,5,1,10,7,13,False,1,True,2.7,3,1,1,0,2.08505138
Documentation,Medium,Senior,JavaScript,Critical,9,2,1,18,9,11,False,0,False,2.375,1,1,0,0,3.12773438
Documentation,Medium,Mid,JavaScript,Low,9,2,2,18,7,9,False,1,False,5.75,0,0,2,0,3.5156
Code Review,Low,Senior,Java,Medium,6,2,1,12,5,11,True,3,False,1.5,2,0,0,0,2.8090125
Documentation,Low,Junior,JavaScript,Low,13,2,0,26,3,18,True,3,False,1.5,2,0,0,0,5.8956975
Deployment,Medium,Junior,Java,Medium,12,3,2,24,2,14,True,3,False,2.91666667,2,0,1,0,5.24782125
Deployment,Medium,Mid,Other,Critical,11,5,1,22,8,11,True,3,False,2.7,3,1,1,0,4.05180943
Client Meeting,High,Junior,JavaScript,High,6,3,2,12,9,16,True,0,True,2.08333333,2,1,0,0,3.16761638
Documentation,Medium,Mid,Go,Low,5,3,1,10,7,9,True,1,False,2.08333333,2,1,0,0,2.58792188
Bug Fix,Low,Junior,Python,Low,9,5,2,18,4,16,True,0,False,2.55,2,3,0,0,3.97626075
Code Review,Medium,Junior,Other,Critical,13,4,2,26,8,11,True,2,False,4.125,2,0,1,1,4.18299131
Design Review,Low,Junior,Go,High,1,3,3,2,9,16,False,3,False,4.16666667,1,1,0,1,0.84623625
Feature Dev,High,Junior,Go,Medium,4,5,1,8,6,9,False,0,True,4.8,1,1,2,1,1.6754606
Bug Fix,Medium,Senior,C++,Low,10,3,2,20,8,18,False,0,True,5.58333333,0,1,1,1,4.068746
Feature Dev,Medium,Junior,Java,Medium,12,3,3,24,2,18,True,0,False,2.08333333,2,1,0,0,5.48953125
Documentation,Medium,Junior,C++,Low,8,4,3,16,8,18,False,3,False,4.375,0,3,0,1,3.63757969
Testing,High,Junior,JavaScript,Critical,11,4,1,22,2,12,False,3,False,4.5,0,2,2,0,3.85217875
Documentation,High,Junior,Java,High,7,3,2,14,2,18,True,1,True,3.5,1,1,1,0,3.37634278
Bug Fix,Low,Mid,JavaScript,High,8,3,2,16,7,14,False,0,False,2.66666667,1,2,0,0,2.7666
Testing,High,Senior,C++,Medium,7,4,0,14,3,18,False,2,True,3.625,2,0,2,0,3.24895725
Feature Dev,High,Mid,Go,Medium,12,4,1,24,10,9,False,1,False,3.625,2,0,2,0,4.98311625
Documentation,Medium,Mid,Go,High,4,3,3,8,1,12,True,1,False,3.5,1,1,1,0,1.82298769
Refactoring,Medium,Senior,Python,Medium,10,3,3,20,9,14,False,1,False,2.08333333,2,1,0,0,4.53104167
Design Review,Medium,Tech Lead,JavaScript,Low,3,5,0,6,1,10,False,2,False,3.05,2,2,1,0,1.4153755
Deployment,High,Tech Lead,Java,Critical,10,3,1,20,7,13,False,3,False,3.58333333,2,0,0,1,3.75504323
Feature Dev,Medium,Mid,JavaScript,High,7,4,1,14,6,11,True,2,True,2.375,2,2,0,0,3.21302953
Design Review,Low,Junior,Java,Critical,13,4,2,26,8,15,False,2,True,1.5,4,0,0,0,4.9643825
Deployment,High,Tech Lead,Python,High,12,4,0,24,7,11,True,3,True,3.0,2,1,1,0,5.57497364
Deployment,Medium,Junior,C++,High,3,2,0,6,3,11,False,2,True,4.5,0,1,1,0,1.1763675
Client Meeting,High,Mid,C++,Medium,7,2,1,14,6,11,False,2,False,4.5,0,1,1,0,3.0300375
Documentation,High,Mid,Java,Medium,10,3,2,20,8,17,True,1,True,3.5,1,1,1,0,5.18161875
Deployment,High,Mid,C++,High,1,4,2,2,10,18,False,1,True,3.0,2,1,1,0,0.7845651
Deployment,Medium,Mid,Go,High,11,2,3,22,10,9,False,2,True,4.5,0,1,1,0,4.24332563
Testing,Medium,Mid,Java,Medium,4,4,2,8,4,9,True,3,False,3.5,2,1,0,1,2.0299125
Client Meeting,High,Senior,Java,Low,3,4,2,6,8,10,False,3,False,4.0625,1,1,2,0,1.83619013
Documentation,Medium,Tech Lead,C++,Medium,8,5,1,16,9,10,False,1,False,3.9,1,2,2,0,2.934915
Testing,Low,Senior,Go,Medium,11,2,0,22,7,18,False,1,True,2.375,1,1,0,0,4.3822625
Documentation,Medium,Junior,Go,Low,9,2,1,18,9,10,False,1,True,1.5,2,0,0,0,4.7749625
Code Review,High,Senior,Python,Low,11,2,1,22,5,10,False,0,False,1.5,2,0,0,0,5.874275
Bug Fix,Medium,Mid,Go,Low,2,5,1,4,9,15,True,3,False,3.95,2,1,1,1,1.19874563
Feature Dev,Medium,Junior,Java,Low,13,5,2,26,6,15,True,1,True,4.8,1,1,2,1,5.44566792
Code Review,Medium,Tech Lead,Other,High,11,5,2,22,4,17,False,1,False,3.1,3,1,0,1,3.87828
Refactoring,Medium,Senior,Python,High,7,3,1,14,2,14,False,2,False,2.08333333,2,1,0,0,2.8231875
Feature Dev,Low,Mid,Python,High,10,5,0,20,9,16,True,3,False,3.45,2,2,0,1,3.24738619
Client Meeting,High,Mid,JavaScript,High,1,5,2,2,3,9,False,3,True,3.4,1,3,1,0,0.94666374
Code Review,Medium,Senior,Go,High,2,5,1,4,2,14,False,3,True,2.75,4,0,0,1,1.13153906
Code Review,High,Junior,JavaScript,Medium,7,2,1,14,7,15,True,1,False,1.5,2,0,0,0,3.7345875
Code Review,Medium,Tech Lead,C++,Critical,12,5,3,24,5,17,True,2,False,3.95,2,1,1,1,4.03868299
Feature Dev,Medium,Senior,Python,High,5,4,2,10,1,13,False,2,True,3.4375,1,2,1,0,2.22819609
Client Meeting,Medium,Junior,Java,Medium,8,5,2,16,8,18,True,1,False,2.2,3,2,0,0,3.7422
Testing,Low,Senior,Java,Low,13,4,3,26,8,9,False,0,False,3.9375,1,2,0,1,4.84151766
Design Review,High,Mid,Python,High,8,4,0,16,10,14,True,2,True,3.4375,1,2,1,0,3.63106835
Client Meeting,High,Junior,Other,Medium,7,4,2,14,9,18,False,2,True,2.8125,1,3,0,0,3.9257625
Feature Dev,High,Tech Lead,Go,Critical,11,5,0,22,10,9,False,1,False,3.9,1,2,2,0,3.7311702
Client Meeting,Medium,Senior,Java,High,4,4,1,8,10,12,True,3,False,5.0,0,2,1,1,1.5149295
Deployment,Medium,Mid,Python,Critical,11,2,1,22,10,15,True,2,True,2.375,1,1,0,0,4.57587539
Deployment,Low,Junior,C++,High,2,3,2,4,9,11,False,2,True,4.16666667,1,1,0,1,1.02310725
Testing,Low,Junior,Java,High,4,3,1,8,10,18,True,1,False,4.75,0,2,0,1,1.30858284
Refactoring,High,Junior,JavaScript,Medium,11,2,1,22,8,10,False,0,False,3.625,1,0,1,0,4.64308688
Bug Fix,Low,Tech Lead,Python,High,13,5,1,26,9,9,True,2,False,1.85,4,1,0,0,4.78900013
Design Review,High,Junior,Go,Medium,10,5,0,20,7,15,False,1,True,3.9,1,2,2,0,4.398119
Refactoring,High,Tech Lead,Go,High,4,4,1,8,7,17,False,3,True,3.5,2,1,0,1,1.99221413
Testing,High,Tech Lead,Java,Critical,5,3,0,10,6,10,False,0,True,6.41666667,0,0,2,1,1.62685325
Feature Dev,Medium,Junior,C++,High,13,3,1,26,2,12,True,1,True,2.66666667,1,2,0,0,5.4764325
Refactoring,Medium,Tech Lead,Java,Low,13,5,0,26,3,11,True,1,False,4.45,2,0,2,1,4.78073846
Feature Dev,Medium,Mid,JavaScript,High,1,2,1,2,2,12,False,0,False,2.375,1,1,0,0,0.5
Deployment,High,Senior,Java,High,13,5,1,26,3,9,True,2,False,3.05,2,2,1,0,5.49776879
Testing,Medium,Tech Lead,Other,Low,11,4,1,22,9,10,False,1,False,4.125,2,0,1,1,4.20580875
Deployment,High,Mid,Go,Medium,13,4,1,26,6,13,False,3,True,4.0625,1,1,2,0,5.96298106
Refactoring,High,Tech Lead,Other,Critical,3,2,0,6,5,14,False,2,False,1.5,2,0,0,0,1.376575
Feature Dev,Medium,Junior,Python,Low,9,4,3,18,10,12,True,0,True,3.875,0,3,1,0,4.52323807
Feature Dev,Medium,Senior,Java,Critical,8,4,3,16,4,17,True,2,False,3.5,2,1,0,1,3.01949484
Design Review,High,Tech Lead,Go,Low,10,5,0,20,9,10,True,3,True,3.55,2,1,2,0,5.39839897
Deployment,High,Mid,Other,Low,1,3,2,2,3,12,True,3,False,2.66666667,1,2,0,0,1.18349
Design Review,High,Senior,Java,Medium,4,2,1,8,10,9,False,3,False,3.25,0,2,0,0,2.146875
Feature Dev,Low,Junior,Go,Critical,6,3,2,12,6,12,False,2,False,2.66666667,1,2,0,0,2.18563333
Bug Fix,High,Mid,C++,Medium,11,3,0,22,4,17,True,2,False,5.0,1,0,1,1,4.318986
Client Meeting,Medium,Junior,C++,Critical,8,4,2,16,9,15,True,3,True,1.9375,3,1,0,0,3.74230828
Code Review,Medium,Tech Lead,Java,Critical,5,4,1,10,4,18,False,1,False,4.0625,1,1,2,0,1.61235703
Code Review,High,Tech Lead,Java,Critical,13,4,0,26,10,13,True,3,False,5.0,0,2,1,1,4.3830318
Deployment,Medium,Junior,C++,Medium,6,2,1,12,1,12,False,1,False,3.625,1,0,1,0,2.36164688
Design Review,Low,Junior,Java,High,8,3,1,16,9,13,True,0,False,4.16666667,1,1,0,1,2.42549606
Design Review,Low,Junior,Java,High,6,3,1,12,2,13,False,0,False,4.75,0,2,0,1,1.70348063
Refactoring,Medium,Tech Lead,Python,High,7,3,3,14,9,14,True,1,True,4.08333333,0,2,1,0,3.02599533
Client Meeting,Medium,Senior,Go,Low,4,4,3,8,2,15,False,3,False,4.125,2,0,1,1,2.12551625
Deployment,Medium,Senior,Java,Low,7,4,3,14,5,16,False,1,False,2.375,2,2,0,0,3.61590625
Refactoring,Medium,Tech Lead,Other,Medium,3,3,2,6,3,17,False,2,False,2.66666667,1,2,0,0,1.64333333
Client Meeting,Low,Junior,C++,Low,2,2,0,4,4,13,False,1,False,2.375,1,1,0,0,0.8850875
Documentation,Medium,Senior,Other,Medium,13,4,0,26,9,18,False,1,True,1.9375,3,1,0,0,5.84821875
Bug Fix,Medium,Mid,C++,Medium,10,3,3,20,2,9,False,1,False,3.5,1,1,1,0,4.0824875
Feature Dev,Medium,Senior,C++,High,2,2,3,4,8,9,False,0,False,2.375,1,1,0,0,1.10390625
Code Review,High,Tech Lead,Python,Low,12,4,0,24,9,11,False,1,False,2.8125,1,3,0,0,5.93085625
Deployment,Medium,Tech Lead,Python,Medium,7,4,1,14,5,11,True,0,False,4.0625,1,1,2,0,2.61138609
Design Review,Medium,Mid,Go,High,12,4,3,24,3,10,False,2,False,4.5625,1,1,1,1,3.93442313
Feature Dev,Medium,Senior,C++,Critical,9,2,2,18,6,15,False,0,True,1.5,2,0,0,0,3.7376625
Design Review,Medium,Mid,C++,High,3,2,2,6,5,9,True,1,True,3.25,0,2,0,0,1.55925
Code Review,Medium,Senior,Python,Medium,1,2,2,2,5,13,False,3,True,1.5,2,0,0,0,1.1275
Design Review,Medium,Mid,JavaScript,Low,9,3,0,18,7,11,False,0,False,3.5,1,1,1,0,3.55311
Documentation,Medium,Tech Lead,Other,Low,2,4,2,4,1,17,False,3,False,1.5,4,0,0,0,1.5785
Refactoring,Low,Senior,Java,High,2,4,1,4,1,11,True,3,False,3.5,2,1,0,1,0.97158994
